"","number_tokens","ave_syllabels","perc_differentwords2","mean_sent_length","docdate"
"7279",323,1.83171521035599,0.433656957928803,161,1964-07-02
"7280",1564,1.93803559657218,0.270929466051417,1558,1965-07-01
"7281",2111,1.87905604719764,0.251229105211406,189.0909091,1965-01-21
"7282",1522,1.83746556473829,0.24931129476584,65.30434783,1964-12-16
"7283",4544,1.83795654184004,0.157189089227924,135.5454545,1964-03-19
"7284",4264,1.8623326959847,0.178059273422562,114.0810811,1965-07-08
"7285",5584,1.89858273513712,0.161605006442113,220.56,1965-07-13
"7286",706,1.90827067669173,0.362406015037594,232,1963-07-04
"7287",2831,1.88539407086045,0.224150397686189,233.25,1963-07-17
"7288",1397,1.8806860551827,0.262490678598061,230.3333333,1963-12-16
"7289",1096,1.94245283018868,0.317924528301887,154.8571429,1964-03-04
"7290",2497,1.88408807644371,0.238886580805983,153.875,1964-03-19
"7291",6581,1.86234500078481,0.15805995919008,361.1666667,1965-07-08
"7292",2728,1.90057803468208,0.190366088631985,179.8,1963-12-16
"7293",1423,1.860088365243,0.238586156111929,139.3,1964-03-19
"7294",1241,1.96352841391009,0.290924512298558,109.9090909,1963-12-05
"7295",2757,1.86311077955987,0.195076464005968,105.1923077,1964-07-01
"7296",1569,1.93947368421053,0.259210526315789,129.5833333,1964-03-19
"7297",959,1.92880613362541,0.332968236582694,156.5,1963-12-05
"7298",3049,1.90593391773432,0.201955495616993,214.6428571,1965-12-09
"7300",3049,1.90593391773432,0.201955495616993,214.6428571,1966-06-07
"7302",1290,1.9195494770716,0.29444891391794,211.3333333,1963-12-05
"7303",1131,1.89272388059702,0.270522388059701,184.5,1964-06-09
"7304",3349,1.89199140840749,0.191469776004909,332.6,1964-07-15
"7305",2517,1.91952562473528,0.207539178314274,77.15625,1964-03-19
"7306",5997,1.86425648021828,0.169679399727149,283.2857143,1965-07-08
"7307",1294,1.94987674609696,0.28759244042728,114.7272727,1964-06-09
"7308",2451,1.86253252385082,0.202515177797051,140.1764706,1964-07-07
"7309",1439,1.84676833696442,0.25199709513435,354.75,1964-02-18
"7310",1597,1.87024901703801,0.245085190039318,121.6153846,1964-03-19
"7311",2519,1.87321646962903,0.189156135344476,125.05,1964-07-01
"7312",1472,1.89255014326648,0.260744985673352,131.1818182,1964-06-09
"7313",3035,1.88665759019741,0.174948944860449,130.6956522,1964-07-01
"7314",3466,1.90995542347697,0.214264487369985,164.047619,1965-07-08
"7315",1611,1.8551637279597,0.258816120906801,160.1,1964-06-25
"7316",1528,1.92271818787475,0.269820119920053,303.6,1964-07-07
"7317",1725,1.91280817799158,0.262778111846061,429.5,1964-11-13
"7318",1156,1.85868586858686,0.269126912691269,143,1964-06-09
"7319",1562,1.90714762859051,0.275217100868403,154,1964-07-07
"7320",3153,1.90990099009901,0.185148514851485,83.78378378,1964-06-09
"7321",1129,1.91059907834101,0.285714285714286,139.875,1964-07-07
"7322",574,1.97335701598579,0.355239786856128,190,1964-07-02
"7323",864,1.91895113230036,0.33849821215733,429.5,1965-02-24
"7324",1968,1.89728884254432,0.222627737226277,195.2,1965-04-07
"7325",1620,1.84922680412371,0.230670103092784,229.8571429,1965-03-31
"7326",1366,1.84473481936972,0.284396617986165,338.5,1965-02-16
"7327",1185,1.86790780141844,0.26241134751773,289.25,1966-12-15
"7328",2228,1.86267281105991,0.239170506912442,129.7647059,1965-03-31
"7329",1321,1.91921568627451,0.271372549019608,162.375,1965-07-14
"7330",1337,1.89433384379786,0.271822358346095,444.6666667,1965-02-04
"7331",2072,1.90143003064351,0.22267620020429,411.2,1965-03-31
"7332",1677,1.85132634176434,0.225786551511413,165.9,1965-03-31
"7333",1227,1.921143847487,0.272963604852686,86.64285714,1964-12-02
"7334",3097,1.85051903114187,0.182698961937716,116.3076923,1965-07-08
"7335",1966,1.88623072833599,0.235513024986709,276.5714286,1965-04-07
"7336",612,1.91932773109244,0.391596638655462,608,1965-07-08
"7337",1154,1.8007279344859,0.254777070063694,127.2222222,1965-03-11
"7338",1693,1.84852216748768,0.249384236453202,336.2,1965-06-17
"7339",1214,1.83610867659947,0.26555652936021,99.83333333,1965-03-11
"7340",872,1.87878787878788,0.328671328671329,216.75,1965-04-07
"7341",1817,1.82953882078225,0.216579100992411,49.02777778,1965-06-02
"7342",2655,1.90487149980821,0.202915228231684,658,1965-07-13
"7343",430,1.97122302158273,0.400479616306954,142,1965-04-01
"7344",2579,1.94353223868642,0.201441730076091,424.3333333,1965-07-13
"7345",726,1.89017341040462,0.354046242774566,117.5,1965-04-01
"7346",1406,1.80955993930197,0.247344461305008,343.75,1965-06-17
"7347",1533,1.86819098856759,0.244115669132482,305,1965-12-01
"7349",1533,1.86819098856759,0.244115669132482,305,1969-11-19
"7351",804,1.8866930171278,0.329380764163373,98.25,1965-07-14
"7352",943,1.87912087912088,0.343956043956044,467.5,1965-06-16
"7353",1023,1.88416578108395,0.323060573857598,492,1965-07-08
"7354",655,1.78836833602585,0.355411954765751,323,1965-07-14
"7355",495,1.8426724137931,0.355603448275862,245.5,1965-12-14
"7356",723,1.84672619047619,0.331845238095238,79.77777778,1965-11-17
"7357",6151,1.90561012152489,0.144997502913268,612.8,1966-07-13
"7358",3051,1.95249487354751,0.19002050580998,215.7857143,1964-07-15
"7359",440,1.96330275229358,0.394495412844037,440,1965-06-02
"7360",573,1.92988929889299,0.376383763837638,185.3333333,1965-07-08
"7361",748,1.91725105189341,0.319775596072931,105.5714286,1965-12-14
"7362",606,1.83101045296167,0.341463414634146,301,1965-12-14
"7363",1210,1.87015177065767,0.265598650927487,241.4,1965-12-15
"7364",2106,1.88151425762045,0.233529990167158,298.7142857,1965-12-01
"7365",2703,1.84305993690852,0.210173501577287,120.0454545,1966-05-05
"7367",2703,1.84305993690852,0.210173501577287,120.0454545,1967-03-15
"7369",661,1.95061728395062,0.376543209876543,330,1966-06-30
"7370",578,1.77323420074349,0.353159851301115,284.5,1965-11-17
"7371",1160,1.79609929078014,0.278368794326241,88.76923077,1965-12-14
"7372",2191,1.89509470616804,0.229237493929092,269.375,1967-03-02
"7373",1307,1.82180634662327,0.279088689991863,322,1966-12-15
"7374",2255,1.88485947416138,0.234814143245694,202,1965-12-15
"7375",2999,1.88694158075601,0.192096219931271,148.15,1966-03-22
"7376",609,1.76315789473684,0.343859649122807,300.5,1966-12-15
"7377",3145,1.93532001354555,0.182187605824585,346.5555556,1966-07-13
"7378",856,1.90841584158416,0.325495049504951,84.5,1965-12-01
"7379",1368,1.86325439266616,0.279602750190985,334.5,1966-12-15
"7380",1499,1.86544962812711,0.267748478701826,495,1965-12-15
"7381",1448,1.76906318082789,0.254175744371823,179.125,1965-12-09
"7382",513,1.85654008438819,0.377637130801688,169.3333333,1965-12-14
"7383",596,1.88811188811189,0.347902097902098,297.5,1966-03-01
"7384",1131,1.88728584310189,0.292155094679892,281,1966-04-28
"7385",769,1.84124830393487,0.331071913161465,108.5714286,1965-12-14
"7386",932,1.9009900990099,0.299229922992299,307.3333333,1966-06-16
"7387",1273,1.89716599190283,0.289068825910931,419.6666667,1966-04-28
"7388",1777,1.85165794066318,0.238510762070971,293.6666667,1966-06-16
"7389",2895,1.88330924855491,0.22507225433526,97,1966-06-16
"7390",2202,1.89564810481984,0.203556387459055,104.2380952,1966-06-30
"7391",1174,1.8686327077748,0.271671134941912,193.8333333,1966-06-16
"7392",1511,1.8982332155477,0.272791519434629,211.7142857,1966-12-15
"7393",3033,1.91332648167181,0.177115450496745,273.1818182,1966-06-30
"7394",1934,1.88123011664899,0.267232237539767,480,1966-12-15
"7395",1329,1.98680124223602,0.268633540372671,328.25,1966-02-08
"7396",1614,1.9535500995355,0.266755142667551,176.3333333,1967-03-02
"7397",2439,1.82722292456806,0.225453013063633,151.0625,1967-06-22
"7398",1883,1.90948509485095,0.236314363143631,232.5,1967-06-14
"7399",2521,2.00121951219512,0.216260162601626,836.6666667,1968-02-08
"7400",2638,1.85137757081878,0.216142801707412,218,1966-12-14
"7401",3525,1.90306569343066,0.183941605839416,3512,1967-11-30
"7402",1401,1.7887323943662,0.245366938472943,198.5714286,1966-07-13
"7403",4310,1.91069243944213,0.169072669439687,1060.75,1967-07-14
"7404",1999,1.95703544575725,0.229323308270677,165.5,1967-03-15
"7405",1848,1.83295711060948,0.211625282167043,261.7142857,1967-07-05
"7406",402,1.93403693931398,0.414248021108179,199,1967-06-22
"7407",1389,1.80452830188679,0.24,461,1967-12-12
"7408",1228,1.82515073212748,0.267011197243755,407,1967-12-13
"7409",621,1.86666666666667,0.362393162393162,122.2,1968-04-04
"7410",1124,1.95366079703429,0.270620945319741,185.5,1967-12-05
"7411",728,1.82478632478632,0.309116809116809,145.4,1967-12-12
"7412",1565,1.89150326797386,0.275816993464052,222.5714286,1968-07-11
"7413",2670,1.9013470681458,0.186608557844691,659.75,1967-12-13
"7414",722,1.82792665726375,0.307475317348378,238,1967-11-30
"7415",1805,1.87615207373272,0.204493087557604,358.6,1967-12-05
"7416",1700,1.83679706601467,0.234107579462103,564,1967-07-05
"7417",805,1.88730569948187,0.295336787564767,266.6666667,1968-04-04
"7418",1011,1.81960375391032,0.266944734098019,124.75,1967-11-30
"7419",984,1.85157894736842,0.287368421052632,194,1967-12-12
"7420",1424,1.8970802919708,0.237956204379562,234.6666667,1968-02-29
"7421",2012,1.81388012618297,0.211882229232387,285,1968-04-04
"7422",1173,1.92566371681416,0.290265486725664,144.25,1968-07-11
"7423",1686,1.96911673872761,0.221124150710315,1682,1968-04-04
"7424",3005,1.89878682842288,0.184055459272097,497.1666667,1968-04-03
"7425",2447,1.89756722151088,0.209560392658984,805.6666667,1968-06-11
"7426",1636,1.94763092269327,0.228802992518703,325.8,1968-02-08
"7427",990,1.87144362486828,0.297154899894626,980,1968-03-13
"7428",1000,1.86659772492244,0.263702171664943,331.3333333,1968-04-04
"7429",1144,1.88444040036397,0.282984531392175,140.625,1968-02-08
"7430",2075,1.91929824561404,0.205513784461153,2051,1968-03-28
"7431",1001,1.88935281837161,0.288100208768267,496.5,1968-04-04
"7432",2283,1.79936737460461,0.212833258020786,323.5714286,1968-07-11
"7433",921,1.85231116121759,0.33032694475761,911,1967-12-12
"7434",4123,1.84920226453937,0.167009778692743,183.8636364,1968-03-13
"7435",806,1.98216560509554,0.322292993630573,267,1967-07-05
"7436",786,1.88297872340426,0.315159574468085,778,1968-04-04
"7437",857,1.84944920440636,0.318237454100367,284,1967-07-05
"7438",1644,1.95800524934383,0.271653543307087,228.5714286,1969-12-10
"7439",1739,1.84800965018094,0.246079613992762,868.5,1969-05-07
"7441",1739,1.84800965018094,0.246079613992762,868.5,1970-05-27
"7443",2147,1.90250965250965,0.222490347490347,427.6,1968-12-19
"7444",1842,1.9514008004574,0.214979988564894,62.55172414,1969-02-13
"7445",504,1.8590021691974,0.388286334056399,500,1969-02-25
"7446",2348,1.82626353790614,0.235108303249097,468,1969-05-06
"7447",1698,1.94881170018282,0.229128580134065,423.75,1968-12-19
"7448",1485,1.86868686868687,0.257575757575758,488.6666667,1969-07-02
"7449",1710,1.8519656019656,0.253685503685504,242.7142857,1969-05-06
"7450",1294,1.87202625102543,0.237079573420837,115.0909091,1969-02-25
"7451",2160,1.91617063492063,0.216765873015873,705.6666667,1969-07-01
"7452",2503,1.86400686400686,0.22007722007722,413.8333333,1977-10-18
"7453",1422,1.86300366300366,0.284249084249084,283.4,1969-06-24
"7454",1961,1.84694429421309,0.233639805300162,1949,1969-07-02
"7455",1005,1.92175777063237,0.287245444801715,499,1969-05-07
"7456",2376,1.75557537912578,0.184656556645852,337.7142857,1969-06-24
"7457",1963,1.89008498583569,0.225495750708215,50.63888889,1968-07-11
"7458",1252,1.82182438192668,0.282182438192668,1245,1970-05-28
"7459",644,1.85333333333333,0.371666666666667,213.3333333,1969-12-10
"7460",649,1.8695652173913,0.369565217391304,213.3333333,1969-10-30
"7461",1710,1.9215930304916,0.243310516490355,557.6666667,1968-07-11
"7462",1273,1.92656765676568,0.236798679867987,178.7142857,1968-07-11
"7463",1050,1.89970501474926,0.286135693215339,1044,1968-07-11
"7464",1673,1.89142504626774,0.240592227020358,277.3333333,1968-12-10
"7465",1495,1.96940194714882,0.274687065368567,495.6666667,1969-07-09
"7466",1115,1.90600775193798,0.285852713178295,36.76666667,1969-07-09
"7467",1105,1.92492781520693,0.322425409047161,364,1969-12-10
"7468",1731,1.85740402193784,0.240097501523461,1724,1970-02-04
"7469",1563,1.84594031922276,0.256072172102706,59.52,1969-10-15
"7470",1060,1.86767676767677,0.263636363636364,261.25,1969-10-15
"7471",892,1.97205346294046,0.335358444714459,859,1969-10-15
"7472",504,1.84008528784648,0.396588486140725,502,1970-05-13
"7473",2124,1.84773869346734,0.224120603015075,2101,1970-05-28
"7474",1777,1.85655253837072,0.230224321133412,294.5,1969-07-01
"7475",2424,1.8614248479583,0.204170286707211,2403,1970-07-09
"7476",788,1.81486486486486,0.343243243243243,786,1970-04-14
"7477",1782,1.93421052631579,0.244019138755981,1752,1970-07-09
"7478",1225,1.79825327510917,0.240174672489083,151.375,1969-11-12
"7479",1087,1.85102239532619,0.279454722492697,1083,1970-04-15
"7480",773,1.90163934426229,0.370218579234973,190.25,1969-11-12
"7481",1594,1.87020847343645,0.277067921990585,1579,1970-02-17
"7482",1312,1.86393442622951,0.285245901639344,434.6666667,1970-07-09
"7483",1099,1.8994140625,0.3095703125,1091,1970-03-04
"7484",743,1.81285714285714,0.29,184.75,1969-12-10
"7485",1028,1.85507246376812,0.302277432712215,510.5,1970-07-09
"7486",1247,1.84886649874055,0.27791771620487,1246,1970-05-28
"7487",2081,1.80671834625323,0.203100775193798,512.75,1970-02-18
"7488",835,1.81136950904393,0.324289405684755,830,1970-05-13
"7489",1787,1.87507400828893,0.246299585553582,1783,1971-04-28
"7490",1412,1.89591364687741,0.245952197378566,1391,1970-02-18
"7491",7573,1.86363003203789,0.128290848307564,34.87037037,1970-07-15
"7492",546,1.77821782178218,0.356435643564356,541,1970-04-14
"7493",1397,1.87956487956488,0.233877233877234,44.83870968,1970-03-18
"7494",5559,1.86021304429079,0.150065408334891,75.68493151,1970-07-15
"7495",5942,1.86249125262421,0.143282015395381,77.71052632,1970-07-15
"7496",823,1.78039215686274,0.30718954248366,273.6666667,1970-05-13
"7497",1424,1.90882352941176,0.2625,709.5,1970-06-25
"7498",6356,1.87118193891102,0.154216467463479,40.39102564,1972-07-14
"7499",2422,1.85845347313237,0.235037134119703,66.38888889,1972-07-14
"7500",670,1.82704402515723,0.345911949685535,55.25,1969-07-09
"7501",2703,1.89445091191308,0.225067908420644,74.19444444,1972-07-14
"7502",4021,1.88490517017407,0.182125227331774,75.20754717,1972-07-14
"7503",47,1.90243902439024,0.804878048780488,46,1972-07-14
"7504",2319,1.8894030541416,0.236927348449792,36.26984127,1972-07-14
"7505",2733,1.88260200153965,0.221324095458045,67.55,1972-07-14
"7506",47,1.90243902439024,0.804878048780488,46,1972-07-14
"7507",3700,1.90065471107316,0.200967833760319,44.70731707,1972-07-14
"7508",423,1.82010582010582,0.402116402116402,418,1970-06-25
"7509",1388,1.84770784770785,0.242424242424242,1376,1970-07-09
"7510",3067,1.84738527214514,0.184987548914977,201,1969-12-10
"7511",992,1.87987012987013,0.298701298701299,986,1970-07-15
"7512",1055,1.94683026584867,0.30879345603272,1044,1970-04-16
"7513",971,1.9210233592881,0.301446051167964,964,1970-04-16
"7514",802,1.96542553191489,0.344414893617021,794,1970-04-16
"7515",4045,1.90734492603166,0.190760446405398,1332.666667,1971-03-16
"7516",1266,1.85677530017153,0.236706689536878,623.5,1970-04-14
"7517",841,1.90265486725664,0.316055625790139,278.6666667,1970-06-16
"7518",747,1.86845827439887,0.359264497878359,737,1970-03-10
"7519",2533,1.92691029900332,0.226328903654485,2501,1971-03-16
"7520",1936,1.89132821075741,0.231613611416026,476.75,1970-06-18
"7521",1540,1.91455912508544,0.260423786739576,510.6666667,1970-06-24
"7522",2880,1.90228613569322,0.186946902654867,709.75,1970-06-18
"7523",872,1.83515151515152,0.311515151515152,868,1970-07-08
"7524",779,1.81668946648427,0.370725034199726,85.22222222,1971-04-01
"7525",1075,1.78134403209629,0.279839518555667,1067,1970-05-05
"7526",1134,1.88483146067416,0.287453183520599,566,1969-12-10
"7527",841,1.79214195183777,0.305449936628644,137.5,1969-07-10
"7528",1486,1.91048034934498,0.255458515283843,40.44444444,1970-06-30
"7529",2776,1.96582801351859,0.205407435223432,1370.5,1970-12-17
"7530",1044,1.93724279835391,0.286008230452675,258.75,1970-10-22
"7531",1113,1.88356807511737,0.273239436619718,1106,1970-12-16
"7532",1010,1.95440414507772,0.258031088082902,1004,1970-12-08
"7533",717,1.82697947214076,0.329912023460411,716,1970-11-18
"7534",1455,1.88504053058217,0.263817243920413,1441,1970-10-28
"7535",1454,1.88365243004418,0.263622974963181,1440,1970-10-28
"7536",1481,1.80240793201133,0.276912181303116,369.5,1971-06-16
"7538",1481,1.80240793201133,0.276912181303116,369.5,1972-12-06
"7540",1012,1.84761904761905,0.317460317460317,1010,1971-06-30
"7541",1628,1.9416393442623,0.28,538.3333333,1971-03-03
"7542",2498,1.87154811715481,0.182845188284519,2488,1970-10-21
"7543",1698,1.91920447482909,0.256059664387819,76.59090909,1971-02-03
"7544",4315,1.91762686933072,0.151752880607992,860.4,1971-03-31
"7545",2580,1.87978810105949,0.177261613691932,2572,1970-10-21
"7546",4265,1.93975308641975,0.160246913580247,1058.25,1970-12-17
"7547",877,1.81159420289855,0.303140096618358,867,1970-12-17
"7548",1053,1.76753507014028,0.284569138276553,1043,1970-12-10
"7549",844,1.87548138639281,0.327342747111682,822,1970-12-08
"7550",428,1.98014888337469,0.456575682382134,426,1971-03-17
"7551",1360,1.83062645011601,0.218097447795824,338.5,1970-06-17
"7552",3283,1.91036505867014,0.165580182529335,297,1970-12-17
"7553",1188,1.82791922739245,0.269534679543459,590,1970-12-15
"7554",1125,1.87415946205572,0.214217098943324,373.3333333,1970-12-01
"7555",1545,1.86187455954898,0.217758985200846,1525,1970-12-17
"7556",1261,1.92748735244519,0.263912310286678,1243,1970-12-17
"7557",1233,1.86042553191489,0.262127659574468,407.6666667,1970-12-17
"7558",1324,1.94192521877486,0.243436754176611,1317,1970-12-16
"7559",1667,1.90387096774194,0.256129032258064,1650,1971-02-11
"7560",1598,1.86357435197817,0.218963165075034,259.8333333,1971-03-10
"7561",1012,2.00936524453694,0.306971904266389,1002,1971-02-11
"7562",1945,1.88069989395546,0.225344644750795,74.5,1971-02-18
"7563",3698,1.83958641063516,0.166617429837518,606,1971-05-13
"7564",1781,1.92386091127098,0.238009592326139,195.7777778,1971-05-26
"7565",1132,1.8936170212766,0.279497098646035,1129,1971-03-17
"7566",1588,1.89149363697254,0.261219022103148,316,1971-03-16
"7567",755,2.01668984700974,0.307371349095967,376,1970-12-16
"7568",1361,1.83038585209003,0.276527331189711,662,1971-03-03
"7569",1719,1.87941534713764,0.271010962241169,155.2727273,1971-05-12
"7570",768,1.87757909215956,0.33837689133425,767,1971-06-24
"7571",1386,1.9025133282559,0.26047220106626,688.5,1971-04-01
"7572",1114,1.83413231064238,0.305848513902205,158.2857143,1971-05-12
"7573",765,1.89750692520776,0.336565096952909,762,1971-01-21
"7574",505,1.88183807439825,0.382932166301969,503,1971-06-24
"7575",1396,1.84234930448223,0.228748068006182,341.5,1971-03-10
"7576",1265,1.84948979591837,0.281462585034014,1259,1971-07-06
"7577",425,1.8875,0.4375,425,1970-07-15
"7578",958,1.84649122807018,0.319078947368421,238.75,1971-06-16
"7579",1401,2.02257336343115,0.2686230248307,463.3333333,1971-11-23
"7580",934,1.96238938053097,0.342920353982301,931,1971-06-16
"7581",1641,1.84147114774889,0.235256816740647,1629,1971-05-12
"7582",786,1.87533875338753,0.350948509485095,782,1971-06-16
"7583",1965,1.87757255936675,0.207387862796834,81.45833333,1971-06-08
"7584",1182,1.91857273559012,0.303751143641354,589,1971-07-07
"7585",1082,1.92490118577075,0.285573122529644,1069,1970-11-18
"7586",931,1.84831460674157,0.297752808988764,930,1971-05-25
"7587",2481,1.87110362257793,0.181971356360573,2475,1970-10-06
"7588",898,1.83112183353438,0.314837153196622,46.78947368,1971-05-06
"7589",998,1.88396624472574,0.304852320675105,995,1971-07-14
"7590",1471,1.82155863073562,0.253459577567371,1437,1971-07-14
"7591",1078,1.80773042616452,0.293359762140733,1061,1971-07-14
"7592",1560,1.84239130434783,0.239809782608696,766.5,1971-07-14
"7593",780,1.96049046321526,0.35149863760218,774,1971-10-26
"7594",600,1.90843806104129,0.366247755834829,597,1971-12-15
"7595",664,1.82352941176471,0.338632750397456,661,1971-10-26
"7596",775,1.85118219749652,0.283727399165508,771,1971-07-06
"7597",840,1.9,0.30253164556962,838,1972-06-07
"7598",707,1.88138138138138,0.313813813813814,345.5,1971-12-15
"7599",1798,1.85975250441956,0.221567472009428,45.64102564,1971-11-25
"7600",1059,1.92452830188679,0.257199602780536,526.5,1971-10-27
"7601",1574,1.79054497701904,0.225869993434012,524.3333333,1972-05-17
"7602",965,1.89047097480832,0.254107338444688,481,1971-11-10
"7603",980,1.88025889967638,0.284789644012945,977,1971-11-10
"7604",965,1.89047097480832,0.254107338444688,481,1971-11-10
"7605",872,1.99877300613497,0.315337423312883,289.6666667,1972-07-13
"7606",1383,1.84753713838937,0.240031274433151,676.5,1971-06-17
"7607",1420,1.910741301059,0.279122541603631,347,1971-11-24
"7608",1039,1.90495449949444,0.285136501516684,1038,1973-11-29
"7610",1039,1.90495449949444,0.285136501516684,1038,1975-03-12
"7612",808,1.91145833333333,0.311197916666667,807,1972-06-07
"7613",1206,1.87643424536628,0.28684907325684,1202,1972-05-03
"7614",1527,1.85655737704918,0.225409836065574,1514,1971-12-15
"7615",1291,1.869384359401,0.270382695507488,251.2,1972-03-23
"7616",1311,1.89495114006515,0.288273615635179,322.5,1972-06-28
"7617",2048,1.85828877005348,0.181283422459893,201.4,1972-01-26
"7618",1119,1.83914728682171,0.302325581395349,556,1972-02-17
"7619",595,1.85501858736059,0.37546468401487,578,1972-03-08
"7620",2120,1.78799149840595,0.190223166843783,522.75,1971-12-14
"7621",1058,1.86613386613387,0.297702297702298,525.5,1972-06-14
"7622",1110,1.93827160493827,0.299145299145299,1106,1972-06-07
"7623",880,1.87259615384615,0.319711538461538,876,1972-07-13
"7624",2451,1.88255613126079,0.184801381692573,2417,1972-02-01
"7625",1290,1.89456342668863,0.290774299835255,636.5,1971-12-02
"7626",2467,1.88197424892704,0.18755364806867,2433,1972-02-01
"7627",1247,1.92105263157895,0.247028862478778,618,1971-12-15
"7628",1745,1.90575275397797,0.238066095471236,1735,1972-07-13
"7629",2327,1.85013623978202,0.208900999091735,765.6666667,1971-10-27
"7630",2463,1.90449678800857,0.236402569593148,2451,1971-12-14
"7631",1397,1.91117917304747,0.283307810107198,341.25,1971-12-15
"7632",676,1.85984251968504,0.352755905511811,670,1972-03-22
"7633",1585,1.84199864956111,0.25118163403106,784.5,1972-07-13
"7634",466,1.89791183294664,0.40139211136891,464,1971-07-13
"7635",996,1.82062298603652,0.258861439312567,992,1972-03-22
"7636",1895,1.95173197047132,0.222600795002839,1870,1972-03-21
"7637",1308,1.79076086956522,0.221920289855072,425,1972-03-07
"7638",1264,1.85545224006762,0.252747252747253,1246,1972-03-23
"7639",855,1.88888888888889,0.355555555555556,170.4,1972-06-28
"7640",2542,1.88822269807281,0.204710920770878,249.1,1972-06-13
"7641",1145,1.85968194574369,0.285313376987839,1140,1972-07-13
"7642",1523,1.81927710843373,0.241672572643515,1496,1972-04-26
"7643",1951,1.86864169927334,0.221911682504192,383.2,1972-05-17
"7644",1497,1.94664744051911,0.237923576063446,293.6,1972-06-06
"7645",727,1.94887218045113,0.326315789473684,240,1972-10-25
"7646",1573,1.9289067739772,0.25888665325285,1568,1972-06-22
"7647",1120,1.84345351043643,0.284629981024668,370.6666667,1973-07-12
"7648",1182,1.90813648293963,0.307961504811898,1174,1973-04-05
"7649",2176,1.85144566301097,0.203888334995015,305.2857143,1973-01-11
"7650",1418,1.93387815750371,0.2481426448737,707,1972-11-16
"7651",1562,1.94264507422402,0.236842105263158,778.5,1972-11-16
"7652",1733,1.93526920750151,0.220205686630369,864.5,1972-11-16
"7653",1818,1.82860520094563,0.238179669030733,894.5,1972-11-08
"7654",1283,1.86394557823129,0.240646258503401,417.6666667,1972-11-30
"7655",1065,1.81432896064581,0.300706357214934,530.5,1972-11-22
"7656",910,1.90919540229885,0.264367816091954,302.6666667,1972-06-06
"7657",1302,1.94645799011532,0.245469522240527,431.6666667,1972-11-07
"7658",1599,1.89940828402367,0.257725180802104,528,1972-12-12
"7659",1732,1.93379138038726,0.231730168644597,1701,1972-10-26
"7660",1180,1.94068582020389,0.258572752548656,1157,1972-11-15
"7661",692,1.83559577677225,0.375565610859729,688,1973-07-12
"7662",868,1.89492753623188,0.293478260869565,287.3333333,1972-12-14
"7663",1589,1.92400806993948,0.265635507733692,1568,1973-02-08
"7664",916,1.79861111111111,0.299768518518519,914,1973-04-04
"7665",892,1.89600967351874,0.319226118500605,874,1972-11-30
"7666",527,1.85889570552147,0.392638036809816,523,1973-05-08
"7667",1490,1.87078651685393,0.276685393258427,1486,1973-06-27
"7668",1700,1.85401002506266,0.242481203007519,1693,1973-05-30
"7669",1219,1.8104347826087,0.286086956521739,402,1973-03-15
"7670",1043,1.93967280163599,0.298568507157464,256.5,1972-12-14
"7671",2996,1.92063492063492,0.201410934744268,985,1973-02-07
"7672",4011,1.87406616862327,0.160885805763074,358.4545455,1973-02-07
"7673",431,1.83084577114428,0.360696517412935,214.5,1973-01-10
"7674",1130,1.91061452513966,0.308193668528864,1117,1973-02-06
"7675",2375,1.88028802880288,0.217371737173717,334.2857143,1973-10-24
"7676",809,1.975,0.306578947368421,268,1972-12-13
"7677",703,1.93788819875776,0.315217391304348,698,1972-12-13
"7678",2051,1.88286445012788,0.246547314578005,2043,1973-05-30
"7679",1710,1.92965779467681,0.228136882129278,44.63157895,1973-02-06
"7680",1416,1.88475836431227,0.277323420074349,1411,1973-05-30
"7681",776,1.82328190743338,0.326788218793829,763,1972-06-15
"7682",1917,1.8920293951385,0.218202374222725,1913,1973-04-05
"7683",989,1.90153172866521,0.294310722100656,978,1972-12-13
"7684",1641,1.91747259832366,0.252095422308188,409,1974-07-11
"7685",1020,1.89289392378991,0.291452111225541,1016,1973-02-20
"7686",1402,1.79799537393986,0.248265227447957,464.6666667,1973-01-10
"7687",933,1.83745583038869,0.305064782096584,463.5,1973-02-08
"7688",3286,1.89910313901345,0.195067264573991,1624.5,1973-03-14
"7689",982,1.85890257558791,0.296752519596864,967,1973-05-17
"7690",553,1.92412451361868,0.396887159533074,273,1973-07-12
"7691",4906,1.97155593292295,0.176395669709191,93.53846154,1973-02-21
"7692",452,1.91019417475728,0.436893203883495,446,1973-05-08
"7693",1432,1.94923076923077,0.257692307692308,704.5,1973-03-13
"7694",727,1.99418604651163,0.268895348837209,362.5,1973-03-01
"7695",3249,1.83889072301089,0.189831627599868,109.2413793,1973-11-13
"7696",899,1.81978798586572,0.334511189634865,98.33333333,1972-12-14
"7697",2537,1.94716821639899,0.207945900253593,503,1973-07-12
"7698",916,1.94399066511085,0.298716452742124,304.3333333,1973-06-27
"7699",2689,1.9703934553954,0.195948578106739,665,1973-03-22
"7700",874,1.8630303030303,0.286060606060606,868,1973-03-01
"7701",1089,1.85225048923679,0.270058708414873,543,1973-07-12
"7702",1303,1.89332247557003,0.267915309446254,430,1973-04-11
"7703",1444,1.97534445250181,0.255982596084119,1442,1973-06-19
"7704",592,1.79322638146168,0.28698752228164,195.3333333,1973-05-16
"7705",964,1.89397321428571,0.299107142857143,954,1973-06-21
"7706",1869,1.95503091624508,0.260258572231591,40.36956522,1972-10-17
